2020-03-03 11:51:37.2906 INFO Class: PatientService, Method: GetAllPages
2020-03-03 11:51:37.3251 INFO Class: ResourceFetchService, Method: GetAllPages
2020-03-03 16:05:12.6533 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:12.6976 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:12.7519 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:12.8038 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:12.8702 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:12.9193 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:12.9682 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:13.0288 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:13.0830 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:13.1308 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:13.1821 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:13.2439 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:13.2983 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:13.3508 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:13.4123 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:13.4640 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:13.5193 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:13.5663 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:13.6137 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:13.6671 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:13.7228 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:13.7728 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:13.8311 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:13.8876 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:13.9408 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:13.9982 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:14.0551 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:14.1158 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:14.1691 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:14.2223 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:14.2689 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:14.3152 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:14.3690 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:14.4140 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:14.4603 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:14.5133 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:14.5584 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:14.6124 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:14.6621 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:14.7108 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:14.7678 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:14.8191 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:14.8689 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:14.9229 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:14.9815 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:15.0394 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:15.0892 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:15.1710 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:15.2230 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:15.2699 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:05:42.0613 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:05:42.0613 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:05:42.0613 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:08:17.3891 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:08:17.4225 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:08:17.4262 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:08:17.4517 INFO Class: AccessTokenService, Method: CreateAccessToken, Info: Acquire Token For Client.
2020-03-03 16:08:40.4678 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:08:40.5016 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:08:40.5044 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:08:40.5305 INFO Class: AccessTokenService, Method: CreateAccessToken, Info: Acquire Token For Client.
2020-03-03 16:09:57.5443 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:09:57.5443 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:09:57.5449 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:10:43.9119 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:10:43.9455 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:10:43.9486 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:10:43.9737 INFO Class: AccessTokenService, Method: CreateAccessToken, Info: Acquire Token For Client.
2020-03-03 16:11:28.6296 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:11:28.6296 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:11:28.6296 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:16:00.3193 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:16:00.3193 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:16:00.3196 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:16:15.2075 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:16:15.2079 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:16:15.2079 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:16:19.6824 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:16:19.6824 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:16:19.6831 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:17:19.5956 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:17:19.5956 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:17:19.5963 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:17:37.8970 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:17:37.8970 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:17:37.8974 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:18:22.7341 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:18:22.7350 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:18:22.7350 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:20:59.3116 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:20:59.3116 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:20:59.3124 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:22:10.2907 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:22:10.2907 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:22:10.2907 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:22:23.9704 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:22:23.9704 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:22:23.9711 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:22:51.3580 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:22:51.3583 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:22:51.3583 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:23:27.1040 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:23:27.1040 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:23:27.1040 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:24:02.0864 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:24:02.1221 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:24:02.1253 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:24:02.1517 INFO Class: AccessTokenService, Method: CreateAccessToken, Info: Acquire Token For Client.
2020-03-03 16:24:52.0725 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:24:52.0738 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:24:52.0738 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:25:47.2786 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:25:47.2786 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:25:47.2801 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:33:00.9445 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:33:00.9446 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:33:00.9456 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:35:28.2939 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:35:28.2939 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:35:28.2944 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:36:17.1053 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:36:17.1053 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:36:17.1053 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:37:44.7179 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:37:44.7179 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:37:44.7179 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:39:57.6444 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:39:57.6448 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:39:57.6448 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:47:17.0802 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:47:17.0802 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:47:17.0808 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:50:34.3645 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:50:34.3645 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:50:34.3649 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:51:44.7050 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:51:44.7051 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:51:44.7051 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 16:53:12.2566 INFO Class: PatientService, Method: GetPatient
2020-03-03 16:53:12.2574 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 16:53:12.2574 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 20:13:14.5260 INFO Class: PatientService, Method: GetPatient
2020-03-03 20:13:14.5273 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 20:13:14.5274 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 20:13:14.5289 INFO Class: AccessTokenService, Method: CreateAccessToken, Info: Acquire Token For Client.
2020-03-03 20:19:42.3670 INFO Class: PatientService, Method: GetPatient
2020-03-03 20:19:42.3670 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 20:19:42.3676 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 20:21:55.5182 INFO Class: PatientService, Method: GetPatient
2020-03-03 20:21:55.5182 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 20:21:55.5187 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 20:23:44.4641 INFO Class: PatientService, Method: GetPatient
2020-03-03 20:23:44.4641 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 20:23:44.4641 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 20:23:54.8197 INFO Class: PatientService, Method: GetPatient
2020-03-03 20:23:54.8200 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 20:23:54.8200 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 20:39:32.5842 INFO Class: PatientService, Method: GetPatient
2020-03-03 20:39:32.5852 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 20:39:32.5852 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 20:43:32.6767 INFO Class: PatientService, Method: GetPatient
2020-03-03 20:43:32.6777 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 20:43:32.6779 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 20:44:26.3546 INFO Class: PatientService, Method: GetPatient
2020-03-03 20:44:26.3546 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 20:44:26.3546 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 20:44:41.9457 INFO Class: PatientService, Method: GetPatient
2020-03-03 20:44:41.9457 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 20:44:41.9464 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 20:45:34.9361 INFO Class: PatientService, Method: GetPatient
2020-03-03 20:45:34.9361 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 20:45:34.9361 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 20:46:18.5424 INFO Class: PatientService, Method: GetPatient
2020-03-03 20:46:18.5424 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 20:46:18.5424 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 20:46:47.2937 INFO Class: PatientService, Method: GetPatient
2020-03-03 20:46:47.2937 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 20:46:47.2937 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 20:47:28.0553 INFO Class: PatientService, Method: GetPatient
2020-03-03 20:47:28.0553 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 20:47:28.0559 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 20:48:32.9465 INFO Class: PatientService, Method: GetPatient
2020-03-03 20:48:32.9465 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 20:48:32.9465 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 20:50:04.1850 INFO Class: PatientService, Method: GetPatient
2020-03-03 20:50:04.1850 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 20:50:04.1857 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 20:52:19.2489 INFO Class: PatientService, Method: GetPatient
2020-03-03 20:52:19.2489 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 20:52:19.2496 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 20:52:57.4922 INFO Class: PatientService, Method: GetPatient
2020-03-03 20:52:57.4922 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 20:52:57.4922 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:04:35.1541 INFO Class: PatientService, Method: GetPatient
2020-03-03 21:04:35.1554 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 21:04:35.1554 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:05:17.3143 INFO Class: PatientService, Method: GetPatient
2020-03-03 21:05:17.3143 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 21:05:17.3157 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:06:10.4696 INFO Class: PatientService, Method: GetPatient
2020-03-03 21:06:10.4699 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 21:06:10.4699 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:10:31.1500 INFO Class: PatientService, Method: GetPatient
2020-03-03 21:10:31.1500 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 21:10:31.1507 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:17:25.0336 INFO Class: PatientService, Method: GetPatient
2020-03-03 21:17:25.0336 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 21:17:25.0336 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:17:25.0349 INFO Class: AccessTokenService, Method: CreateAccessToken, Info: Acquire Token For Client.
2020-03-03 21:17:56.7305 INFO Class: PatientService, Method: GetPatient
2020-03-03 21:17:56.7309 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 21:17:56.7309 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:49:59.1445 INFO Class: PatientService, Method: GetPatient
2020-03-03 21:49:59.1456 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 21:49:59.1456 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:50:45.8843 INFO Class: PatientService, Method: GetPatient
2020-03-03 21:50:45.8844 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 21:50:45.8844 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:55:31.5695 INFO Class: PatientService, Method: GetPatient
2020-03-03 21:55:31.5695 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 21:55:31.5702 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:56:22.3703 INFO Class: PatientService, Method: GetPatient
2020-03-03 21:56:22.3713 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 21:56:22.3713 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:57:00.7664 INFO Class: PatientService, Method: GetPatient
2020-03-03 21:57:00.7664 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 21:57:00.7681 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:58:44.8188 INFO Class: PatientService, Method: GetPatient
2020-03-03 21:58:44.8188 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 21:58:44.8188 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:30.6586 INFO Class: PatientService, Method: GetAllPages
2020-03-03 21:59:30.6599 INFO Class: ResourceFetchService, Method: GetAllPages
2020-03-03 21:59:30.6599 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:31.0622 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:31.3129 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:31.4728 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:31.6289 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:31.9337 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:32.1215 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:32.4807 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:32.6264 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:32.8359 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:32.9571 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:33.1508 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:33.4423 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:33.6727 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:33.8962 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:34.1298 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:34.2572 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:34.3576 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:34.5090 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:34.7005 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:35.0150 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:35.1764 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:35.3057 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:35.5668 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:35.8233 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 21:59:36.0027 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
